iteration,loss,loss_coarse,loss_fine,psnr,learning_rate,time_per_iter,rays_per_sec
0,0.3310171365737915,0.12614509463310242,0.20487205684185028,6.8851728439331055,0.0004999953948510215,0.3105275630950928,3297.613872963737
1,0.38814154267311096,0.18530230224132538,0.20283924043178558,6.92848014831543,0.0004999907897444578,0.1066739559173584,9599.344012265798
2,0.38976263999938965,0.18605399131774902,0.20370863378047943,6.909905433654785,0.0004999861846803086,0.10750675201416016,9524.983136548713
3,0.375642865896225,0.17984840273857117,0.1957944631576538,7.081995964050293,0.0004999815796585733,0.10823225975036621,9461.134807328415
4,0.3683014512062073,0.17708711326122284,0.19121432304382324,7.184796333312988,0.0004999769746792518,0.1104426383972168,9271.781395850874
5,0.3519035577774048,0.1689206063747406,0.18298295140266418,7.375894069671631,0.0004999723697423433,0.10979866981506348,9326.160341694009
6,0.33951544761657715,0.16358165442943573,0.1759338080883026,7.546506881713867,0.0004999677648478477,0.10769820213317871,9508.051014015351
7,0.3276823163032532,0.15858972072601318,0.1690925806760788,7.718754768371582,0.0004999631599957647,0.10857439041137695,9431.321659925252
8,0.30451446771621704,0.1486295759677887,0.15588489174842834,8.07196044921875,0.0004999585551860936,0.10849976539611816,9437.808425313297
9,0.28322067856788635,0.14028561115264893,0.14293506741523743,8.448612213134766,0.0004999539504188343,0.1090078353881836,9393.820144703113
10,0.2497880905866623,0.1263224333524704,0.1234656572341919,9.084538459777832,0.0004999493456939861,0.1099247932434082,9315.45986838966
11,0.21937508881092072,0.11325860023498535,0.10611648857593536,9.742172241210938,0.000499944741011549,0.10852837562561035,9435.320432072864
12,0.20036129653453827,0.10348108410835266,0.09688021242618561,10.137649536132812,0.0004999401363715223,0.10961008071899414,9342.20642191857
13,0.18949516117572784,0.0926680713891983,0.09682708978652954,10.140031814575195,0.0004999355317739057,0.11038398742675781,9276.707825756397
14,0.1874561756849289,0.09074968099594116,0.09670649468898773,10.145444869995117,0.0004999309272186987,0.1090097427368164,9393.655780587025
15,0.20557866990566254,0.10129650682210922,0.10428216308355331,9.817899703979492,0.0004999263227059012,0.11111640930175781,9215.56056782876
16,0.19896504282951355,0.09885053336620331,0.10011451691389084,9.99502944946289,0.0004999217182355126,0.10892629623413086,9400.852093593363
17,0.18040038645267487,0.09001971781253815,0.09038066864013672,10.439244270324707,0.0004999171138075324,0.10746479034423828,9528.702347251186
18,0.18196970224380493,0.09066754579544067,0.09130214899778366,10.39518928527832,0.0004999125094219605,0.10753655433654785,9522.343414456778
19,0.19225725531578064,0.09581019729375839,0.09644705057144165,10.157110214233398,0.0004999079050787964,0.1079704761505127,9484.074133122525
20,0.17936456203460693,0.08923761546611786,0.09012694656848907,10.451454162597656,0.0004999033007780396,0.10752034187316895,9523.779241772789
21,0.1748506873846054,0.08706166595220566,0.08778902143239975,10.565597534179688,0.0004998986965196898,0.11021089553833008,9291.277373241783
22,0.17581208050251007,0.08795896172523499,0.08785311877727509,10.56242847442627,0.0004998940923037465,0.11348891258239746,9022.907847993833
23,0.17972756922245026,0.08995329588651657,0.08977427333593369,10.46848201751709,0.0004998894881302095,0.10881829261779785,9410.18256550479
24,0.17676249146461487,0.08862441033124924,0.08813808858394623,10.54836368560791,0.0004998848839990783,0.10788989067077637,9491.158009648128
25,0.17771604657173157,0.08903481811285019,0.08868122100830078,10.521683692932129,0.0004998802799103525,0.10812520980834961,9470.50185442438
26,0.1793735921382904,0.08991431444883347,0.08945928514003754,10.483746528625488,0.0004998756758640317,0.10895824432373047,9398.095631548083
