iteration,loss,loss_coarse,loss_fine,psnr,learning_rate,time_per_iter,rays_per_sec
0,0.3390425741672516,0.13333600759506226,0.20570656657218933,6.867518424987793,0.0004999953948510215,0.3835258483886719,2669.9634569669483
1,0.39412733912467957,0.1875656247138977,0.20656171441078186,6.849501609802246,0.0004999907897444578,0.21152353286743164,4841.06891615588
2,0.38666296005249023,0.184734508395195,0.20192843675613403,6.948025226593018,0.0004999861846803086,0.20702576637268066,4946.244218493221
3,0.3802252411842346,0.18194875121116638,0.19827648997306824,7.02728796005249,0.0004999815796585733,0.20811057090759277,4920.461250642988
4,0.35539892315864563,0.17047905921936035,0.18491986393928528,7.330164432525635,0.0004999769746792518,0.21302103996276855,4807.036901983827
5,0.3457034230232239,0.16602030396461487,0.1796831339597702,7.45492696762085,0.0004999723697423433,0.2124333381652832,4820.335681978878
6,0.3454333245754242,0.1664797067642212,0.178953617811203,7.472595691680908,0.0004999677648478477,0.20792818069458008,4924.777375434863
7,0.3251539170742035,0.15761327743530273,0.16754063963890076,7.758798599243164,0.0004999631599957647,0.20801973342895508,4922.609903976857
8,0.302398145198822,0.14791885018348694,0.1544792801141739,8.111297607421875,0.0004999585551860936,0.20866084098815918,4907.4852528659585
9,0.2788509726524353,0.1381176859140396,0.1407332867383957,8.516032218933105,0.0004999539504188343,0.20731711387634277,4939.293147842967
10,0.25297218561172485,0.12794822454452515,0.1250239610671997,9.030067443847656,0.0004999493456939861,0.20602655410766602,4970.233106286264
11,0.21900582313537598,0.11307036876678467,0.10593545436859131,9.74958610534668,0.000499944741011549,0.2060222625732422,4970.336638429848
12,0.18850737810134888,0.0986768826842308,0.08983050286769867,10.465761184692383,0.0004999401363715223,0.20752811431884766,4934.271211209095
13,0.18478497862815857,0.09110015630722046,0.09368481487035751,10.283308029174805,0.0004999355317739057,0.20902514457702637,4898.932145566119
14,0.1910049170255661,0.09179031103849411,0.09921460598707199,10.034244537353516,0.0004999309272186987,0.21201443672180176,4829.859776688973
15,0.20393022894859314,0.0996527299284935,0.10427749156951904,9.818094253540039,0.0004999263227059012,0.20789670944213867,4925.522884646702
16,0.21393652260303497,0.1056896448135376,0.10824687778949738,9.65584659576416,0.0004999217182355126,0.20702075958251953,4946.363843244563
17,0.19697970151901245,0.09766437858343124,0.0993153303861618,10.029838562011719,0.0004999171138075324,0.20902776718139648,4898.87068023533
18,0.1997348666191101,0.09894903749227524,0.10078583657741547,9.966005325317383,0.0004999125094219605,0.20601201057434082,4970.58398267747
19,0.1848091036081314,0.091546431183815,0.0932626724243164,10.302921295166016,0.0004999079050787964,0.20901775360107422,4899.105374342408
20,0.18328756093978882,0.09075438976287842,0.0925331711769104,10.337024688720703,0.0004999033007780396,0.20961332321166992,4885.18565666722
21,0.1877531260251999,0.0932924747467041,0.09446065127849579,10.247489929199219,0.0004998986965196898,0.2070295810699463,4946.153079709102
22,0.18450212478637695,0.09190472215414047,0.09259741008281708,10.334012985229492,0.0004998940923037465,0.20967698097229004,4883.702518281333
23,0.17769484221935272,0.08870574086904526,0.08898910135030746,10.506631851196289,0.0004998894881302095,0.21513676643371582,4759.762903266917
24,0.17927289009094238,0.08964469283819199,0.0896281898021698,10.475553512573242,0.0004998848839990783,0.2210233211517334,4632.9952634139445
25,0.19109822809696198,0.09545259177684784,0.09564563632011414,10.19334888458252,0.0004998802799103525,0.21024012565612793,4870.62113763607
26,0.17983800172805786,0.08986948430538177,0.08996852487325668,10.459094047546387,0.0004998756758640317,0.2147047519683838,4769.340178138155
27,0.18149122595787048,0.09071747958660126,0.09077374637126923,10.420397758483887,0.0004998710718601156,0.21000981330871582,4875.962622254767
28,0.19082599878311157,0.09542419761419296,0.09540179371833801,10.204435348510742,0.0004998664678986037,0.2110280990600586,4852.434365665065
29,0.18063460290431976,0.09032975137233734,0.09030485153198242,10.442890167236328,0.0004998618639794957,0.2144773006439209,4774.398022194728
30,0.1759483516216278,0.08795281499624252,0.08799552917480469,10.55539321899414,0.0004998572601027911,0.20952630043029785,4887.214626025669
31,0.1893429458141327,0.09487994015216827,0.09446301311254501,10.247382164001465,0.0004998526562684897,0.21502089500427246,4762.327865762317
32,0.1672050952911377,0.08376362174749374,0.08344146609306335,10.78618049621582,0.0004998480524765909,0.20937681198120117,4890.703943338002
33,0.18788012862205505,0.09408886730670929,0.09379126131534576,10.278376579284668,0.0004998434487270945,0.21101951599121094,4852.6317349844085
34,0.1844872236251831,0.09250864386558533,0.09197857975959778,10.36313247680664,0.0004998388450199998,0.21005463600158691,4874.922160690916
35,0.1786268949508667,0.08944964408874512,0.08917725086212158,10.497459411621094,0.0004998342413553067,0.20789194107055664,4925.635860278315
36,0.1779462993144989,0.0891672819852829,0.088779017329216,10.51689624786377,0.0004998296377330148,0.21402406692504883,4784.508652284439
37,0.17081919312477112,0.08573435992002487,0.08508484065532684,10.70147705078125,0.0004998250341531235,0.21802496910095215,4696.709758623367
38,0.17010459303855896,0.08510460704565048,0.08499997854232788,10.705812454223633,0.0004998204306156327,0.2111225128173828,4850.264362312425
39,0.15708519518375397,0.07879066467285156,0.0782945305109024,11.062685012817383,0.0004998158271205418,0.20741724967956543,4936.908582010205
40,0.19740979373455048,0.09892313927412033,0.09848665446043015,10.066225051879883,0.0004998112236678504,0.20902609825134277,4898.909794358284
41,0.18076880276203156,0.09060129523277283,0.09016750752925873,10.44950008392334,0.0004998066202575582,0.2070169448852539,4946.45498979606
42,0.17622196674346924,0.08850815892219543,0.0877138003706932,10.569320678710938,0.0004998020168896647,0.20843863487243652,4912.716880086474
