iteration,loss,loss_coarse,loss_fine,psnr,learning_rate,time_per_iter,rays_per_sec
0,0.33840885758399963,0.13547992706298828,0.20292893052101135,6.926560401916504,0.0004999953948510215,0.31197071075439453,3282.3594161253345
1,0.388071745634079,0.18531322479248047,0.2027585208415985,6.930209159851074,0.0004999907897444578,0.10500741004943848,9751.692756900595
2,0.37730643153190613,0.18045997619628906,0.19684645533561707,7.058724403381348,0.0004999861846803086,0.10252714157104492,9987.59922796084
3,0.37534141540527344,0.17947082221508026,0.19587057828903198,7.080307960510254,0.0004999815796585733,0.1040189266204834,9844.362302796095
4,0.36289167404174805,0.1740405559539795,0.18885111808776855,7.238804817199707,0.0004999769746792518,0.10594892501831055,9665.034353326642
5,0.3458400070667267,0.1662617325782776,0.1795782744884491,7.457462310791016,0.0004999723697423433,0.11200833320617676,9142.176931738602
6,0.33328840136528015,0.16052627563476562,0.17276212573051453,7.625514984130859,0.0004999677648478477,0.10399603843688965,9846.52891967051
7,0.32287636399269104,0.156671941280365,0.16620442271232605,7.793574333190918,0.0004999631599957647,0.10550284385681152,9705.899505323032
8,0.3064384460449219,0.14925816655158997,0.1571802943944931,8.036019325256348,0.0004999585551860936,0.10451579093933105,9797.562557742187
9,0.2740268111228943,0.13606593012809753,0.13796089589595795,8.602439880371094,0.0004999539504188343,0.10497856140136719,9754.372572176093
10,0.25238120555877686,0.1276094764471054,0.12477173656225204,9.038837432861328,0.0004999493456939861,0.10550546646118164,9705.658240720235
11,0.22150661051273346,0.11430695652961731,0.10719965398311615,9.698066711425781,0.000499944741011549,0.10501551628112793,9750.94001593763
12,0.1760774850845337,0.09266360104084015,0.08341388404369354,10.787616729736328,0.0004999401363715223,0.10400557518005371,9845.62604675046
13,0.1871652901172638,0.09189312905073166,0.09527216851711273,10.210338592529297,0.0004999355317739057,0.10601472854614258,9659.035249562585
14,0.18452899158000946,0.08905218541622162,0.09547680616378784,10.201021194458008,0.0004999309272186987,0.1114802360534668,9185.484676484553
15,0.20483335852622986,0.10061948001384735,0.10421387851238251,9.820744514465332,0.0004999263227059012,0.10850119590759277,9437.683994488965
16,0.22418928146362305,0.1112690195441246,0.11292026937007904,9.472280502319336,0.0004999217182355126,0.1049954891204834,9752.799940052182
17,0.19866931438446045,0.09893932193517685,0.0997299998998642,10.011741638183594,0.0004999171138075324,0.10501217842102051,9751.249954024606
18,0.20035304129123688,0.09967072308063507,0.1006823182106018,9.970468521118164,0.0004999125094219605,0.1050117015838623,9751.294232502594
19,0.16997888684272766,0.08442677557468414,0.08555211126804352,10.677692413330078,0.0004999079050787964,0.10741448402404785,9533.165003806636
20,0.18525010347366333,0.09206186234951019,0.09318824857473373,10.306388854980469,0.0004999033007780396,0.11404776573181152,8978.694088650383
21,0.17530037462711334,0.08716882765293121,0.08813154697418213,10.548686981201172,0.0004998986965196898,0.11405181884765625,8978.375008361763
22,0.1724741905927658,0.08600952476263046,0.08646466583013535,10.631613731384277,0.0004998940923037465,0.10398697853088379,9847.386802337713
23,0.17891380190849304,0.08944623172283173,0.08946757018566132,10.483345031738281,0.0004998894881302095,0.10550808906555176,9705.416988111621
24,0.17633651196956635,0.08834227174520493,0.08799424022436142,10.55545711517334,0.0004998848839990783,0.10849666595458984,9438.078036689023
25,0.18206554651260376,0.09121719002723694,0.09084835648536682,10.416830062866211,0.0004998802799103525,0.11286187171936035,9073.03754935284
26,0.1774725317955017,0.08881494402885437,0.08865758031606674,10.522841453552246,0.0004998756758640317,0.11364364624023438,9010.622537007821
