iteration,loss,loss_coarse,loss_fine,psnr,learning_rate,time_per_iter,rays_per_sec
0,0.33283373713493347,0.1279735416173935,0.20486019551753998,6.8854241371154785,0.0004999953948510215,0.26952695846557617,3799.2488982536593
1,0.3891657590866089,0.18632125854492188,0.202844500541687,6.928367614746094,0.0004999907897444578,0.1030888557434082,9933.17844703575
2,0.3897184729576111,0.1860223412513733,0.2036961317062378,6.910172462463379,0.0004999861846803086,0.10799860954284668,9481.603553365609
3,0.3756255507469177,0.1798751801252365,0.19575035572052002,7.082974910736084,0.0004999815796585733,0.10800480842590332,9481.059361375703
4,0.368295282125473,0.1770906299352646,0.19120465219020844,7.185015678405762,0.0004999769746792518,0.10700368881225586,9569.76354148563
5,0.3518766760826111,0.16895096004009247,0.18292570114135742,7.377252578735352,0.0004999723697423433,0.10752272605895996,9523.568063541197
6,0.3395429849624634,0.16360566020011902,0.17593733966350555,7.546420097351074,0.0004999677648478477,0.10799360275268555,9482.043138657447
7,0.327606201171875,0.15866781771183014,0.16893838346004486,7.722716808319092,0.0004999631599957647,0.10749506950378418,9526.018306950831
8,0.3043261766433716,0.14858108758926392,0.15574510395526886,8.07585620880127,0.0004999585551860936,0.10699939727783203,9570.147365794095
9,0.2830953598022461,0.14030414819717407,0.14279121160507202,8.452985763549805,0.0004999539504188343,0.10803461074829102,9478.44392558427
10,0.2492738962173462,0.12632089853286743,0.12295299023389816,9.102609634399414,0.0004999493456939861,0.106536865234375,9611.696362073904
11,0.21855375170707703,0.11309939622879028,0.10545434802770615,9.769354820251465,0.000499944741011549,0.10744071006774902,9530.837978958767
12,0.20437166094779968,0.1034012883901596,0.10097037255764008,9.958061218261719,0.0004999401363715223,0.10750627517700195,9525.025383997836
13,0.1883862018585205,0.09258362650871277,0.09580256789922714,10.18622875213623,0.0004999355317739057,0.1074986457824707,9525.701394156342
14,0.18624821305274963,0.09072645753622055,0.09552176296710968,10.198976516723633,0.0004999309272186987,0.10700702667236328,9569.46503275255
15,0.20469626784324646,0.10134933888912201,0.10334692895412445,9.857025146484375,0.0004999263227059012,0.10754108428955078,9521.942304793154
16,0.19812975823879242,0.09893424808979034,0.09919551014900208,10.035079956054688,0.0004999217182355126,0.10783529281616211,9495.96345739718
17,0.17935380339622498,0.08985962718725204,0.08949416875839233,10.48205280303955,0.0004999171138075324,0.10712361335754395,9559.050221562444
18,0.18078160285949707,0.09048058837652206,0.09030100703239441,10.443073272705078,0.0004999125094219605,0.10752701759338379,9523.1879663238
19,0.19088822603225708,0.0953848585486412,0.09550336003303528,10.199813842773438,0.0004999079050787964,0.106475830078125,9617.20607623961
20,0.1783107966184616,0.08898989856243134,0.08932089805603027,10.490468978881836,0.0004999033007780396,0.10801124572753906,9480.494305038055
21,0.17420673370361328,0.0869484543800354,0.08725827932357788,10.591934204101562,0.0004998986965196898,0.10800623893737793,9480.933787479775
22,0.1754964292049408,0.08795462548732758,0.08754180371761322,10.577845573425293,0.0004998940923037465,0.10649561882019043,9615.419031734482
23,0.17926079034805298,0.0898614153265953,0.08939938247203827,10.486655235290527,0.0004998894881302095,0.10650753974914551,9614.342819407913
24,0.17666691541671753,0.08867733180522919,0.08798959106206894,10.555686950683594,0.0004998848839990783,0.10649490356445312,9615.483612135975
25,0.17744407057762146,0.08897219598293304,0.08847187459468842,10.53194808959961,0.0004998802799103525,0.10802316665649414,9479.448082245597
26,0.1790122389793396,0.08985390514135361,0.08915834128856659,10.498380661010742,0.0004998756758640317,0.10599708557128906,9660.642974106131
27,0.17108003795146942,0.085882768034935,0.08519726991653442,10.695743560791016,0.0004998710718601156,0.10698771476745605,9571.192376860492
28,0.167356476187706,0.08394791930913925,0.08340855687856674,10.787895202636719,0.0004998664678986037,0.10754895210266113,9521.245720948895
29,0.18191727995872498,0.0913277119398117,0.09058956801891327,10.429219245910645,0.0004998618639794957,0.10646486282348633,9618.196772560945
30,0.17064616084098816,0.08559024333953857,0.08505591005086899,10.70295524597168,0.0004998572601027911,0.10787439346313477,9492.521506968602
31,0.17658132314682007,0.08859747648239136,0.08798384666442871,10.555971145629883,0.0004998526562684897,0.10764384269714355,9512.852517547415
32,0.17830461263656616,0.08940675109624863,0.08889785408973694,10.511087417602539,0.0004998480524765909,0.10750627517700195,9525.025383997836
33,0.17050591111183167,0.08546367287635803,0.08504223823547363,10.703653335571289,0.0004998434487270945,0.10797286033630371,9483.864712026161
34,0.17788876593112946,0.08908481895923615,0.08880394697189331,10.515678405761719,0.0004998388450199998,0.10655808448791504,9609.782354112549
35,0.17233949899673462,0.08635559678077698,0.08598389476537704,10.655828475952148,0.0004998342413553067,0.10644650459289551,9619.855568919678
36,0.16846168041229248,0.08451267331838608,0.083949014544487,10.759844779968262,0.0004998296377330148,0.10868334770202637,9421.866566048993
37,0.1710566133260727,0.0858382135629654,0.0852183997631073,10.694666862487793,0.0004998250341531235,0.10833311080932617,9452.327108028046
