iteration,loss,loss_coarse,loss_fine,psnr,learning_rate,time_per_iter,rays_per_sec
0,0.33981120586395264,0.13687166571617126,0.20293955504894257,6.926333427429199,0.0004999953948510215,0.23609352111816406,4337.264297428523
1,0.3876991271972656,0.18486665189266205,0.20283249020576477,6.928625106811523,0.0004999907897444578,0.10899901390075684,9394.580403565375
2,0.37716326117515564,0.1803760528564453,0.19678720831871033,7.060031414031982,0.0004999861846803086,0.11502933502197266,8902.077020652147
3,0.3752329647541046,0.17935237288475037,0.19588059186935425,7.080085754394531,0.0004999815796585733,0.11197304725646973,9145.057896429036
4,0.36273878812789917,0.17390350997447968,0.1888352930545807,7.239169120788574,0.0004999769746792518,0.10574126243591309,9684.015269068861
5,0.3456554710865021,0.16615794599056244,0.17949752509593964,7.459415912628174,0.0004999723697423433,0.11350274085998535,9021.80856815771
6,0.3331061005592346,0.16038662195205688,0.17271946370601654,7.6265869140625,0.0004999677648478477,0.11249399185180664,9102.708359295853
7,0.3226895332336426,0.15657179057598114,0.16611772775650024,7.795839786529541,0.0004999631599957647,0.10863137245178223,9426.374507553228
8,0.3060508370399475,0.14913763105869293,0.15691319108009338,8.043405532836914,0.0004999585551860936,0.1088869571685791,9404.248466734543
9,0.2739119529724121,0.13594071567058563,0.13797125220298767,8.6021146774292,0.0004999539504188343,0.10727763175964355,9545.32630151904
10,0.2525673806667328,0.1274479329586029,0.12511944770812988,9.026752471923828,0.0004999493456939861,0.10779809951782227,9499.23982500918
11,0.22118647396564484,0.11409776657819748,0.10708870738744736,9.702563285827637,0.000499944741011549,0.11942839622497559,8574.175257876024
12,0.17655342817306519,0.09249556064605713,0.08405786752700806,10.754215240478516,0.0004999401363715223,0.12012910842895508,8524.162156798146
13,0.18724051117897034,0.09167903661727905,0.09556146711111069,10.197172164916992,0.0004999355317739057,0.11675834655761719,8770.25095156416
14,0.18449541926383972,0.0888860821723938,0.09560933709144592,10.194997787475586,0.0004999309272186987,0.11149787902832031,9184.031202422293
15,0.20515170693397522,0.10044385492801666,0.10470785945653915,9.800207138061523,0.0004999263227059012,0.11603879928588867,8824.634573106336
16,0.22447724640369415,0.11106619238853455,0.1134110540151596,9.453446388244629,0.0004999217182355126,0.11317825317382812,9047.674542451718
17,0.19927677512168884,0.09889721125364304,0.1003795713186264,9.98354721069336,0.0004999171138075324,0.11099886894226074,9225.319228546941
18,0.2008710354566574,0.09955724328756332,0.10131379216909409,9.943314552307129,0.0004999125094219605,0.10795092582702637,9485.791735040715
19,0.17039470374584198,0.0843782052397728,0.08601649850606918,10.654182434082031,0.0004999079050787964,0.10999941825866699,9309.140141014497
20,0.18569791316986084,0.09191473573446274,0.0937831848859787,10.2787504196167,0.0004999033007780396,0.10950660705566406,9351.033947015485
21,0.17556728422641754,0.08715325593948364,0.0884140282869339,10.534788131713867,0.0004998986965196898,0.10698699951171875,9571.256364543964
22,0.17238551378250122,0.0858791396021843,0.08650636672973633,10.62951946258545,0.0004998940923037465,0.10932230949401855,9366.79809216825
23,0.1785270869731903,0.08914562314748764,0.08938145637512207,10.487526893615723,0.0004998894881302095,0.10866999626159668,9423.024157790234
24,0.17607399821281433,0.08812331408262253,0.0879506915807724,10.557607650756836,0.0004998848839990783,0.1119990348815918,9142.93592871223
25,0.1816733479499817,0.0909409373998642,0.09073241055011749,10.422374725341797,0.0004998802799103525,0.11101198196411133,9224.229510027533
26,0.1771957129240036,0.08861284703016281,0.08858286589384079,10.526503562927246,0.0004998756758640317,0.10749554634094238,9525.976050693216
27,0.16692709922790527,0.08341656625270844,0.08351053297519684,10.782587051391602,0.0004998710718601156,0.10879230499267578,9412.430411038158
28,0.16223999857902527,0.08110833168029785,0.08113166689872742,10.908097267150879,0.0004998664678986037,0.109222412109375,9375.365185806091
29,0.17653563618659973,0.08835165202617645,0.08818399161100388,10.546103477478027,0.0004998618639794957,0.11249232292175293,9102.843406587584
30,0.16808032989501953,0.08403869718313217,0.08404164016246796,10.755054473876953,0.0004998572601027911,0.11101126670837402,9224.288942581317
31,0.17354007065296173,0.08708515018224716,0.08645492047071457,10.632102966308594,0.0004998526562684897,0.11126208305358887,9203.49477464659
32,0.18212555348873138,0.0914209634065628,0.09070459008216858,10.423707962036133,0.0004998480524765909,0.1136314868927002,9011.58673534688
33,0.17065536975860596,0.08552148193120956,0.08513389527797699,10.698975563049316,0.0004998434487270945,0.11088395118713379,9234.880152059533
34,0.15614104270935059,0.07829862087965012,0.07784242928028107,11.087836265563965,0.0004998388450199998,0.10950636863708496,9351.054306198741
35,0.17031995952129364,0.08539106696844101,0.08492889255285263,10.70944595336914,0.0004998342413553067,0.11201977729797363,9141.242954591407
36,0.17809845507144928,0.08924661576747894,0.08885183930397034,10.513335227966309,0.0004998296377330148,0.11196327209472656,9145.856322720227
37,0.1546103060245514,0.07749476283788681,0.07711555063724518,11.128580093383789,0.0004998250341531235,0.11167621612548828,9169.365112168129
38,0.1722497045993805,0.08636552095413208,0.08588417619466782,10.660868644714355,0.0004998204306156327,0.11269879341125488,9086.166488608886
39,0.178739994764328,0.08958888053894043,0.08915110677480698,10.498732566833496,0.0004998158271205418,0.10963034629821777,9340.479480147796
40,0.1586509644985199,0.07964585721492767,0.07900511473417282,11.023448944091797,0.0004998112236678504,0.11203765869140625,9139.783997276132
41,0.1834910809993744,0.09213410317897797,0.09135697782039642,10.392581939697266,0.0004998066202575582,0.1094670295715332,9354.414785968489
42,0.17297540605068207,0.08691833913326263,0.08605706691741943,10.652135848999023,0.0004998020168896647,0.10848879814147949,9438.762503983211
43,0.16041135787963867,0.08049646019935608,0.079914890229702,10.973722457885742,0.0004997974135641697,0.10750842094421387,9524.835273428058
44,0.18193717300891876,0.09145789593458176,0.090479277074337,10.434508323669434,0.0004997928102810727,0.10799694061279297,9481.750077267468
45,0.17506614327430725,0.08804001659154892,0.08702611923217773,10.603504180908203,0.0004997882070403733,0.10822892189025879,9461.426595732963
46,0.17928218841552734,0.09033858776092529,0.08894360065460205,10.5088529586792,0.0004997836038420711,0.10877108573913574,9414.266604415861
47,0.17001500725746155,0.08535556495189667,0.08465944230556488,10.723246574401855,0.0004997790006861658,0.11102604866027832,9223.060825421913
48,0.16126108169555664,0.08107445389032364,0.0801866352558136,10.958980560302734,0.0004997743975726568,0.1084902286529541,9438.63804800007
49,0.16287949681282043,0.08188541233539581,0.08099408447742462,10.91546630859375,0.0004997697945015439,0.11091923713684082,9231.942325177493
50,0.16979049146175385,0.08562517166137695,0.08416531980037689,10.74866771697998,0.0004997651914728267,0.10783767700195312,9495.753510913015
51,0.16904038190841675,0.08524077385663986,0.08379960060119629,10.767580032348633,0.0004997605884865048,0.10747599601745605,9527.708864718814
52,0.15216264128684998,0.0767221674323082,0.07544048130512238,11.223955154418945,0.0004997559855425777,0.10927510261535645,9370.844551886947
53,0.1690894365310669,0.08546402305364609,0.0836254209280014,10.776616096496582,0.000499751382641045,0.11161017417907715,9174.79080676825
54,0.15823009610176086,0.08007145673036575,0.07815864682197571,11.070230484008789,0.0004997467797819065,0.10755610466003418,9520.61255134409
55,0.16744157671928406,0.08456935733556747,0.08287222683429718,10.815910339355469,0.0004997421769651617,0.10782766342163086,9496.63534853691
56,0.1565665900707245,0.07901076972484589,0.0775558203458786,11.103857040405273,0.0004997375741908102,0.1080160140991211,9480.075788209742
57,0.15492597222328186,0.0785224437713623,0.07640352845191956,11.168866157531738,0.0004997329714588516,0.10757708549499512,9518.755739554223
58,0.15119315683841705,0.07670262455940247,0.07449053227901459,11.278989791870117,0.0004997283687692856,0.11143374443054199,9189.316981430806
59,0.16550639271736145,0.08385980129241943,0.08164659887552261,10.880619049072266,0.0004997237661221117,0.11048388481140137,9268.320006560165
60,0.16152037680149078,0.0821419209241867,0.07937845587730408,11.002974510192871,0.0004997191635173296,0.10750722885131836,9524.940889474361
61,0.15497282147407532,0.07895403355360031,0.0760187953710556,11.190790176391602,0.0004997145609549388,0.10671281814575195,9595.848163258011
62,0.16406995058059692,0.08405858278274536,0.08001136034727097,10.968483924865723,0.000499709958434939,0.1167607307434082,8770.071868172257
63,0.1773660033941269,0.09076720476150513,0.08659879863262177,10.624881744384766,0.0004997053559573298,0.11456680297851562,8938.016714946893
64,0.15660491585731506,0.07975967973470688,0.07684522867202759,11.143831253051758,0.0004997007535221108,0.11498117446899414,8905.80570888265
65,0.15469172596931458,0.07909931242465973,0.07559241354465485,11.215218544006348,0.0004996961511292815,0.11349797248840332,9022.187599911773
66,0.15424185991287231,0.07927515357732773,0.07496671378612518,11.25131607055664,0.0004996915487788417,0.11095356941223145,9229.085692551997
67,0.1468939632177353,0.07581570744514465,0.07107825577259064,11.48263168334961,0.0004996869464707909,0.11306500434875488,9056.736926674666
68,0.15919339656829834,0.0816703736782074,0.07752302289009094,11.105693817138672,0.0004996823442051287,0.1132972240447998,9038.173782572921
69,0.15868671238422394,0.08168084919452667,0.07700586318969727,11.13476276397705,0.0004996777419818548,0.11120247840881348,9208.427857475177
70,0.15905950963497162,0.08288939297199249,0.07617011666297913,11.182154655456543,0.0004996731398009687,0.11111283302307129,9215.857179947687
71,0.15252766013145447,0.0786692425608635,0.07385841012001038,11.315999984741211,0.0004996685376624701,0.11038589477539062,9276.547534298648
72,0.14536941051483154,0.07535837590694427,0.07001104205846786,11.548334121704102,0.0004996639355663585,0.10953783988952637,9348.367660278385
73,0.14572173357009888,0.07548638433218002,0.07023535668849945,11.534441947937012,0.0004996593335126336,0.10998821258544922,9310.088562485369
74,0.1410580277442932,0.07356259226799011,0.0674954354763031,11.707257270812988,0.000499654731501295,0.10927367210388184,9370.96722645622
75,0.14460653066635132,0.07616350054740906,0.06844303756952286,11.646707534790039,0.0004996501295323422,0.11122488975524902,9206.572398078502
76,0.14681223034858704,0.07644982635974884,0.07036241143941879,11.526593208312988,0.000499645527605775,0.10899662971496582,9394.785900057967
77,0.15758779644966125,0.08299563080072403,0.07459215819835663,11.27306842803955,0.000499640925721593,0.10755610466003418,9520.61255134409
78,0.1350809633731842,0.07096831500530243,0.06411265581846237,11.930562019348145,0.0004996363238797956,0.10796093940734863,9484.911910004173
79,0.14298051595687866,0.07548478245735168,0.06749572604894638,11.70723819732666,0.0004996317220803825,0.10903453826904297,9391.519570370241
80,0.1453884392976761,0.0770626813173294,0.06832575798034668,11.654155731201172,0.0004996271203233535,0.11273717880249023,9083.072779335693
81,0.13174328207969666,0.07003440707921982,0.061708878725767136,12.09652328491211,0.000499622518608708,0.11474132537841797,8924.421925778166
82,0.1463666558265686,0.07815609872341156,0.06821054965257645,11.66148567199707,0.0004996179169364456,0.11651182174682617,8788.807733391175
83,0.1401565968990326,0.0747353583574295,0.06542124599218369,11.842812538146973,0.000499613315306566,0.11403656005859375,8979.576369840102
84,0.13500145077705383,0.0723324865102768,0.06266897171735764,12.029475212097168,0.0004996087137190688,0.11245107650756836,9106.182277686608
85,0.13778740167617798,0.07373510301113129,0.06405229866504669,11.934653282165527,0.0004996041121739536,0.11600136756896973,8827.482136287497
86,0.13173291087150574,0.0704556554555893,0.061277251690626144,12.127008438110352,0.0004995995106712199,0.10968780517578125,9335.586561869653
87,0.12217633426189423,0.06560112535953522,0.05657520890235901,12.473739624023438,0.0004995949092108675,0.11139631271362305,9192.404802773795
88,0.12558749318122864,0.06826141476631165,0.057326070964336395,12.416478157043457,0.0004995903077928958,0.11189627647399902,9151.332218261468
89,0.13279026746749878,0.07242261618375778,0.060367651283741,12.1919584274292,0.0004995857064173047,0.11001873016357422,9307.506080805804
90,0.12679961323738098,0.06900866329669952,0.05779094621539116,12.381402015686035,0.0004995811050840936,0.10999083518981934,9309.866574181451
91,0.1093612089753151,0.06034073233604431,0.04902047663927078,13.09622573852539,0.0004995765037932622,0.10791420936584473,9489.019157138911
92,0.11273743212223053,0.062211912125349045,0.050525516271591187,12.964892387390137,0.0004995719025448099,0.10866856575012207,9423.148202348017
93,0.11900357902050018,0.06647059321403503,0.05253298208117485,12.795679092407227,0.0004995673013387365,0.10895013809204102,9398.79487931374
94,0.11026454716920853,0.06128332018852234,0.04898122698068619,13.099703788757324,0.0004995627001750417,0.10747694969177246,9527.624322579642
95,0.11423923075199127,0.06328952312469482,0.05094970390200615,12.928583145141602,0.0004995580990537248,0.10903239250183105,9391.704396313264
96,0.11443692445755005,0.0636788159608841,0.050758104771375656,12.9449462890625,0.0004995534979747859,0.10850787162780762,9437.103360689056
97,0.0995170995593071,0.05549401044845581,0.04402308911085129,13.56319522857666,0.000499548896938224,0.1077423095703125,9504.158617759524
98,0.09433950483798981,0.05183132737874985,0.04250818118453026,13.715274810791016,0.0004995442959440392,0.10927462577819824,9370.885443053165
99,0.09876260161399841,0.05568581819534302,0.043076783418655396,13.657567977905273,0.0004995396949922309,0.10799646377563477,9481.791942071219
100,0.0859527736902237,0.04816785454750061,0.037784919142723083,14.226816177368164,0.0004995350940827987,0.10799956321716309,9481.519827454893
101,0.08936823159456253,0.04930325597524643,0.0400649756193161,13.97235107421875,0.0004995304932157423,0.11203145980834961,9140.289716404126
102,0.08710329234600067,0.04788504168391228,0.039218246936798096,14.065118789672852,0.0004995258923910611,0.10777950286865234,9500.878856788922
103,0.09278099238872528,0.051012735813856125,0.04176825284957886,13.791537284851074,0.000499521291608755,0.10774397850036621,9504.011400474872
104,0.09521517157554626,0.05197615921497345,0.043239012360572815,13.641242980957031,0.0004995166908688235,0.10849189758300781,9438.49285350117
105,0.08027319610118866,0.043719761073589325,0.036553435027599335,14.370718955993652,0.0004995120901712661,0.1094670295715332,9354.414785968489
106,0.08567111194133759,0.04740055650472641,0.038270555436611176,14.17135238647461,0.0004995074895160826,0.10630369186401367,9632.779276470721
107,0.07728846371173859,0.04199480265378952,0.035293661057949066,14.523033142089844,0.0004995028889032725,0.10754013061523438,9522.02674612465
